lot_month,supplier_id,part_family,country,units_received,units_rejected,supplier_dpmo,on_time_delivery_flag,cert_current_flag,lot_accepted_flag
2023-06-01,SUP_TORSO_3,torso,Vietnam,938,4,4264.4,True,True,True
2023-06-01,SUP_PACKAGING_1,packaging,USA,634,4,6309.1,True,True,True
2023-06-01,SUP_PACKAGING_2,packaging,Mexico,734,3,4087.2,True,True,True
2023-06-01,SUP_PACKAGING_3,packaging,China,933,8,8574.5,True,True,True
2023-07-01,SUP_HEAD_1,head,Mexico,855,4,4678.4,True,True,True
2023-07-01,SUP_HEAD_2,head,Vietnam,719,3,4172.5,True,True,True
2023-07-01,SUP_HEAD_3,head,China,768,7,9114.6,True,True,True
2023-07-01,SUP_LIMB_1,limb,Mexico,983,6,6103.8,True,True,True
2023-07-01,SUP_LIMB_2,limb,Vietnam,1526,3,1965.9,True,True,True
2023-07-01,SUP_LIMB_3,limb,China,933,4,4287.2,True,True,True
2023-07-01,SUP_HAIR_1,hair,India,992,5,5040.3,True,True,True
2023-07-01,SUP_HAIR_2,hair,Vietnam,598,5,8361.2,True,True,True
2023-07-01,SUP_HAIR_3,hair,Bangladesh,950,6,6315.8,False,True,True
2023-07-01,SUP_EYES_1,eyes,Germany,1129,7,6200.2,False,True,True
2023-07-01,SUP_EYES_2,eyes,Japan,953,9,9443.9,True,True,True
2023-07-01,SUP_EYES_3,eyes,China,547,6,10968.9,False,True,True
2023-07-01,SUP_OUTFIT_1,outfit,Mexico,1138,5,4393.7,True,True,True
2023-07-01,SUP_OUTFIT_2,outfit,Bangladesh,852,8,9389.7,True,True,True
2023-07-01,SUP_OUTFIT_3,outfit,Vietnam,900,6,6666.7,True,True,True
2023-07-01,SUP_GLASSES_1,glasses,Mexico,961,13,13527.6,True,True,True
2023-07-01,SUP_GLASSES_2,glasses,China,846,9,10638.3,True,True,True
2023-07-01,SUP_GLASSES_3,glasses,Germany,605,1,1652.9,True,True,True
2023-07-01,SUP_TORSO_1,torso,USA,943,9,9544.0,True,True,True
2023-07-01,SUP_TORSO_2,torso,Mexico,897,10,11148.3,True,True,True
2023-07-01,SUP_TORSO_3,torso,Vietnam,1237,4,3233.6,True,True,True
2023-07-01,SUP_PACKAGING_1,packaging,USA,847,8,9445.1,True,True,True
2023-07-01,SUP_PACKAGING_2,packaging,Mexico,1066,1,938.1,True,True,True
2023-07-01,SUP_PACKAGING_3,packaging,China,848,11,12971.7,True,True,True
2023-08-01,SUP_HEAD_1,head,Mexico,1298,5,3852.1,True,True,True
2023-08-01,SUP_HEAD_2,head,Vietnam,1250,12,9600.0,True,True,True
2023-08-01,SUP_HEAD_3,head,China,899,10,11123.5,True,True,True
2023-08-01,SUP_LIMB_1,limb,Mexico,1034,9,8704.1,True,True,True
2023-08-01,SUP_LIMB_2,limb,Vietnam,553,3,5425.0,True,True,True
2023-08-01,SUP_LIMB_3,limb,China,903,4,4429.7,True,True,True
2023-08-01,SUP_HAIR_1,hair,India,1076,3,2788.1,True,True,True
2023-08-01,SUP_HAIR_2,hair,Vietnam,672,3,4464.3,True,True,True
2023-08-01,SUP_HAIR_3,hair,Bangladesh,1184,5,4223.0,True,True,True
2023-08-01,SUP_EYES_1,eyes,Germany,1059,7,6610.0,True,True,True
2023-08-01,SUP_EYES_2,eyes,Japan,1081,14,12951.0,True,True,True
2023-08-01,SUP_EYES_3,eyes,China,442,1,2262.4,True,True,True
2023-08-01,SUP_OUTFIT_1,outfit,Mexico,564,6,10638.3,True,True,True
2023-08-01,SUP_OUTFIT_2,outfit,Bangladesh,831,4,4813.5,True,True,True
2023-08-01,SUP_OUTFIT_3,outfit,Vietnam,1004,3,2988.0,True,True,True
2023-08-01,SUP_GLASSES_1,glasses,Mexico,1114,11,9874.3,True,True,True
2023-08-01,SUP_GLASSES_2,glasses,China,538,4,7434.9,True,True,True
2023-08-01,SUP_GLASSES_3,glasses,Germany,1021,6,5876.6,True,True,True
2023-08-01,SUP_TORSO_1,torso,USA,719,4,5563.3,True,True,True
2023-08-01,SUP_TORSO_2,torso,Mexico,667,7,10494.8,True,True,True
2023-08-01,SUP_TORSO_3,torso,Vietnam,860,7,8139.5,True,True,True
2023-08-01,SUP_PACKAGING_1,packaging,USA,1022,8,7827.8,True,True,True
2023-08-01,SUP_PACKAGING_2,packaging,Mexico,1264,6,4746.8,True,True,True
2023-08-01,SUP_PACKAGING_3,packaging,China,1006,10,9940.4,True,True,True
2023-09-01,SUP_HEAD_1,head,Mexico,653,4,6125.6,True,True,True
2023-09-01,SUP_HEAD_2,head,Vietnam,1128,12,10638.3,True,True,True
2023-09-01,SUP_HEAD_3,head,China,654,5,7645.3,True,True,True
2023-09-01,SUP_LIMB_1,limb,Mexico,1096,4,3649.6,True,True,True
2023-09-01,SUP_LIMB_2,limb,Vietnam,881,9,10215.7,True,True,True
2023-09-01,SUP_LIMB_3,limb,China,1202,6,4991.7,True,True,True
2023-09-01,SUP_HAIR_1,hair,India,862,6,6960.6,True,True,True
2023-09-01,SUP_HAIR_2,hair,Vietnam,1183,13,10989.0,True,True,True
2023-09-01,SUP_HAIR_3,hair,Bangladesh,706,4,5665.7,True,True,True
2023-09-01,SUP_EYES_1,eyes,Germany,596,4,6711.4,True,True,True
2023-09-01,SUP_EYES_2,eyes,Japan,1317,6,4555.8,True,True,True
2023-09-01,SUP_EYES_3,eyes,China,379,5,13192.6,True,True,True
2023-09-01,SUP_OUTFIT_1,outfit,Mexico,574,3,5226.5,True,True,True
2023-09-01,SUP_OUTFIT_2,outfit,Bangladesh,925,6,6486.5,True,True,True
2023-09-01,SUP_OUTFIT_3,outfit,Vietnam,565,5,8849.6,True,True,True
2023-09-01,SUP_GLASSES_1,glasses,Mexico,724,4,5524.9,True,True,True
2023-09-01,SUP_GLASSES_2,glasses,China,764,3,3926.7,False,True,True
2023-09-01,SUP_GLASSES_3,glasses,Germany,967,4,4136.5,True,True,True
2023-09-01,SUP_TORSO_1,torso,USA,920,8,8695.7,True,True,True
2023-09-01,SUP_TORSO_2,torso,Mexico,922,7,7592.2,True,True,True
2023-09-01,SUP_TORSO_3,torso,Vietnam,795,9,11320.8,True,True,True
2023-09-01,SUP_PACKAGING_1,packaging,USA,999,7,7007.0,True,True,True
2023-09-01,SUP_PACKAGING_2,packaging,Mexico,1449,15,10352.0,True,True,True
2023-09-01,SUP_PACKAGING_3,packaging,China,776,3,3866.0,True,True,True
2023-10-01,SUP_HEAD_1,head,Mexico,775,4,5161.3,True,True,True
2023-10-01,SUP_HEAD_2,head,Vietnam,1188,10,8417.5,False,True,True
2023-10-01,SUP_HEAD_3,head,China,1061,8,7540.1,True,True,True
2023-10-01,SUP_LIMB_1,limb,Mexico,1070,9,8411.2,True,True,True
2023-10-01,SUP_LIMB_2,limb,Vietnam,1100,6,5454.5,True,True,True
2023-10-01,SUP_LIMB_3,limb,China,1131,12,10610.1,True,True,True
2023-10-01,SUP_HAIR_1,hair,India,524,1,1908.4,True,True,True
2023-10-01,SUP_HAIR_2,hair,Vietnam,1034,7,6769.8,True,True,True
2023-10-01,SUP_HAIR_3,hair,Bangladesh,780,7,8974.4,True,True,True
2023-10-01,SUP_EYES_1,eyes,Germany,1264,7,5538.0,True,True,True
2023-10-01,SUP_EYES_2,eyes,Japan,1117,4,3581.0,True,True,True
2023-10-01,SUP_EYES_3,eyes,China,1214,6,4942.3,True,True,True
2023-10-01,SUP_OUTFIT_1,outfit,Mexico,615,6,9756.1,True,True,True
2023-10-01,SUP_OUTFIT_2,outfit,Bangladesh,1063,8,7525.9,True,True,True
2023-10-01,SUP_OUTFIT_3,outfit,Vietnam,736,4,5434.8,True,True,True
2023-10-01,SUP_GLASSES_1,glasses,Mexico,777,4,5148.0,True,True,True
2023-10-01,SUP_GLASSES_2,glasses,China,670,4,5970.1,True,True,True
2023-10-01,SUP_GLASSES_3,glasses,Germany,759,4,5270.1,True,True,True
2023-10-01,SUP_TORSO_1,torso,USA,1023,11,10752.7,True,True,True
2023-10-01,SUP_TORSO_2,torso,Mexico,629,1,1589.8,True,True,True
2023-10-01,SUP_TORSO_3,torso,Vietnam,789,6,7604.6,True,True,True
2023-10-01,SUP_PACKAGING_1,packaging,USA,1028,4,3891.1,True,True,True
2023-10-01,SUP_PACKAGING_2,packaging,Mexico,889,4,4499.4,True,True,True
2023-10-01,SUP_PACKAGING_3,packaging,China,790,4,5063.3,True,True,True
2023-11-01,SUP_HEAD_1,head,Mexico,506,5,9881.4,True,True,True
2023-11-01,SUP_HEAD_2,head,Vietnam,955,6,6282.7,True,True,True
2023-11-01,SUP_HEAD_3,head,China,804,5,6218.9,False,True,True
2023-11-01,SUP_LIMB_1,limb,Mexico,817,3,3672.0,True,True,True
2023-11-01,SUP_LIMB_2,limb,Vietnam,903,9,9966.8,True,True,True
2023-11-01,SUP_LIMB_3,limb,China,556,4,7194.2,True,True,True
2023-11-01,SUP_HAIR_1,hair,India,967,6,6204.8,True,True,True
2023-11-01,SUP_HAIR_2,hair,Vietnam,656,3,4573.2,True,True,True
2023-11-01,SUP_HAIR_3,hair,Bangladesh,1280,11,8593.8,True,True,True
2023-11-01,SUP_EYES_1,eyes,Germany,383,2,5221.9,True,True,True
2023-11-01,SUP_EYES_2,eyes,Japan,474,4,8438.8,True,True,True
2023-11-01,SUP_EYES_3,eyes,China,1199,10,8340.3,True,True,True
2023-11-01,SUP_OUTFIT_1,outfit,Mexico,1168,10,8561.6,True,True,True
2023-11-01,SUP_OUTFIT_2,outfit,Bangladesh,1119,4,3574.6,True,True,True
2023-11-01,SUP_OUTFIT_3,outfit,Vietnam,1100,3,2727.3,False,True,True
2023-11-01,SUP_GLASSES_1,glasses,Mexico,1283,6,4676.5,True,True,True
2023-11-01,SUP_GLASSES_2,glasses,China,985,12,12182.7,True,True,True
2023-11-01,SUP_GLASSES_3,glasses,Germany,682,2,2932.6,False,True,True
2023-11-01,SUP_TORSO_1,torso,USA,858,7,8158.5,True,True,True
2023-11-01,SUP_TORSO_2,torso,Mexico,791,3,3792.7,True,True,True
2023-11-01,SUP_TORSO_3,torso,Vietnam,937,7,7470.7,True,True,True
2023-11-01,SUP_PACKAGING_1,packaging,USA,926,4,4319.7,True,True,True
2023-11-01,SUP_PACKAGING_2,packaging,Mexico,1148,7,6097.6,True,True,True
2023-11-01,SUP_PACKAGING_3,packaging,China,1196,9,7525.1,True,True,True
2023-12-01,SUP_HEAD_1,head,Mexico,900,7,7777.8,True,True,True
2023-12-01,SUP_HEAD_2,head,Vietnam,1181,7,5927.2,True,True,True
2023-12-01,SUP_HEAD_3,head,China,846,8,9456.3,True,True,True
2023-12-01,SUP_LIMB_1,limb,Mexico,990,2,2020.2,True,True,True
2023-12-01,SUP_LIMB_2,limb,Vietnam,648,4,6172.8,True,True,True
2023-12-01,SUP_LIMB_3,limb,China,644,3,4658.4,True,True,True
2023-12-01,SUP_HAIR_1,hair,India,920,5,5434.8,True,True,True
2023-12-01,SUP_HAIR_2,hair,Vietnam,1390,9,6474.8,True,True,True
2023-12-01,SUP_HAIR_3,hair,Bangladesh,916,9,9825.3,False,True,True
2023-12-01,SUP_EYES_1,eyes,Germany,1046,2,1912.0,True,True,True
2023-12-01,SUP_EYES_2,eyes,Japan,834,5,5995.2,True,True,True
2023-12-01,SUP_EYES_3,eyes,China,1059,7,6610.0,True,True,True
2023-12-01,SUP_OUTFIT_1,outfit,Mexico,814,6,7371.0,True,True,True
2023-12-01,SUP_OUTFIT_2,outfit,Bangladesh,961,8,8324.7,True,True,True
2023-12-01,SUP_OUTFIT_3,outfit,Vietnam,615,3,4878.0,True,True,True
2023-12-01,SUP_GLASSES_1,glasses,Mexico,995,13,13065.3,False,True,True
2023-12-01,SUP_GLASSES_2,glasses,China,797,6,7528.2,True,True,True
2023-12-01,SUP_GLASSES_3,glasses,Germany,772,6,7772.0,True,True,True
2023-12-01,SUP_TORSO_1,torso,USA,548,3,5474.5,True,True,True
2023-12-01,SUP_TORSO_2,torso,Mexico,1084,7,6457.6,True,True,True
2023-12-01,SUP_TORSO_3,torso,Vietnam,924,7,7575.8,True,True,True
2023-12-01,SUP_PACKAGING_1,packaging,USA,677,1,1477.1,True,True,True
2023-12-01,SUP_PACKAGING_2,packaging,Mexico,871,2,2296.2,True,True,True
2023-12-01,SUP_PACKAGING_3,packaging,China,947,5,5279.8,True,True,True
2024-01-01,SUP_HEAD_1,head,Mexico,1055,6,5687.2,True,True,True
2024-01-01,SUP_HEAD_2,head,Vietnam,716,3,4189.9,True,True,True
2024-01-01,SUP_HEAD_3,head,China,383,4,10443.9,True,True,True
2024-01-01,SUP_LIMB_1,limb,Mexico,743,1,1345.9,True,True,True
2024-01-01,SUP_LIMB_2,limb,Vietnam,724,7,9668.5,True,True,True
2024-01-01,SUP_LIMB_3,limb,China,979,9,9193.1,True,True,True
2024-01-01,SUP_HAIR_1,hair,India,1022,6,5870.8,True,True,True
2024-01-01,SUP_HAIR_2,hair,Vietnam,1009,5,4955.4,True,True,True
2024-01-01,SUP_HAIR_3,hair,Bangladesh,968,14,14462.8,True,True,True
2024-01-01,SUP_EYES_1,eyes,Germany,775,6,7741.9,True,True,True
2024-01-01,SUP_EYES_2,eyes,Japan,1190,4,3361.3,True,True,True
2024-01-01,SUP_EYES_3,eyes,China,1003,8,7976.1,False,True,True
2024-01-01,SUP_OUTFIT_1,outfit,Mexico,959,8,8342.0,True,True,True
2024-01-01,SUP_OUTFIT_2,outfit,Bangladesh,1100,8,7272.7,True,True,True
2024-01-01,SUP_OUTFIT_3,outfit,Vietnam,756,4,5291.0,True,True,True
2024-01-01,SUP_GLASSES_1,glasses,Mexico,745,6,8053.7,True,True,True
2024-01-01,SUP_GLASSES_2,glasses,China,1003,7,6979.1,True,True,True
2024-01-01,SUP_GLASSES_3,glasses,Germany,688,8,11627.9,True,True,True
2024-01-01,SUP_TORSO_1,torso,USA,845,4,4733.7,True,True,True
2024-01-01,SUP_TORSO_2,torso,Mexico,1098,5,4553.7,True,True,True
2024-01-01,SUP_TORSO_3,torso,Vietnam,1100,5,4545.5,True,True,True
2024-01-01,SUP_PACKAGING_1,packaging,USA,701,1,1426.5,True,True,True
2024-01-01,SUP_PACKAGING_2,packaging,Mexico,887,10,11274.0,True,True,True
2024-01-01,SUP_PACKAGING_3,packaging,China,602,3,4983.4,True,True,True
2024-02-01,SUP_HEAD_1,head,Mexico,1030,7,6796.1,True,True,True
2024-02-01,SUP_HEAD_2,head,Vietnam,1032,6,5814.0,True,True,True
2024-02-01,SUP_HEAD_3,head,China,662,8,12084.6,True,True,True
2024-02-01,SUP_LIMB_1,limb,Mexico,725,9,12413.8,True,True,True
2024-02-01,SUP_LIMB_2,limb,Vietnam,1181,5,4233.7,True,True,True
2024-02-01,SUP_LIMB_3,limb,China,562,5,8896.8,False,True,True
2024-02-01,SUP_HAIR_1,hair,India,604,1,1655.6,True,True,True
2024-02-01,SUP_HAIR_2,hair,Vietnam,834,5,5995.2,True,True,True
2024-02-01,SUP_HAIR_3,hair,Bangladesh,658,4,6079.0,True,True,True
2024-02-01,SUP_EYES_1,eyes,Germany,1102,1,907.4,True,True,True
2024-02-01,SUP_EYES_2,eyes,Japan,640,5,7812.5,True,True,True
2024-02-01,SUP_EYES_3,eyes,China,961,3,3121.7,True,True,True
2024-02-01,SUP_OUTFIT_1,outfit,Mexico,1131,8,7073.4,True,True,True
2024-02-01,SUP_OUTFIT_2,outfit,Bangladesh,1166,13,11149.2,True,True,True
2024-02-01,SUP_OUTFIT_3,outfit,Vietnam,1161,10,8613.3,False,True,True
2024-02-01,SUP_GLASSES_1,glasses,Mexico,726,0,0.0,True,True,True
2024-02-01,SUP_GLASSES_2,glasses,China,966,12,12422.4,True,True,True
2024-02-01,SUP_GLASSES_3,glasses,Germany,805,4,4968.9,True,True,True
2024-02-01,SUP_TORSO_1,torso,USA,956,8,8368.2,True,True,True
2024-02-01,SUP_TORSO_2,torso,Mexico,1355,8,5904.1,True,True,True
2024-02-01,SUP_TORSO_3,torso,Vietnam,857,3,3500.6,True,True,True
2024-02-01,SUP_PACKAGING_1,packaging,USA,969,6,6192.0,True,True,True
2024-02-01,SUP_PACKAGING_2,packaging,Mexico,802,1,1246.9,True,True,True
2024-02-01,SUP_PACKAGING_3,packaging,China,901,5,5549.4,True,True,True
2024-03-01,SUP_HEAD_1,head,Mexico,1343,5,3723.0,True,True,True
2024-03-01,SUP_HEAD_2,head,Vietnam,792,2,2525.3,True,True,True
2024-03-01,SUP_HEAD_3,head,China,921,6,6514.7,True,True,True
2024-03-01,SUP_LIMB_1,limb,Mexico,950,2,2105.3,True,True,True
2024-03-01,SUP_LIMB_2,limb,Vietnam,1261,6,4758.1,True,True,True
2024-03-01,SUP_LIMB_3,limb,China,489,2,4090.0,False,True,True
2024-03-01,SUP_HAIR_1,hair,India,1118,8,7155.6,True,True,True
2024-03-01,SUP_HAIR_2,hair,Vietnam,1099,3,2729.8,True,True,True
2024-03-01,SUP_HAIR_3,hair,Bangladesh,709,7,9873.1,True,True,True
2024-03-01,SUP_EYES_1,eyes,Germany,1190,9,7563.0,True,True,True
2024-03-01,SUP_EYES_2,eyes,Japan,1081,10,9250.7,True,True,True
2024-03-01,SUP_EYES_3,eyes,China,963,7,7269.0,True,True,True
2024-03-01,SUP_OUTFIT_1,outfit,Mexico,1358,7,5154.6,True,True,True
2024-03-01,SUP_OUTFIT_2,outfit,Bangladesh,971,3,3089.6,True,True,True
2024-03-01,SUP_OUTFIT_3,outfit,Vietnam,602,1,1661.1,True,True,True
2024-03-01,SUP_GLASSES_1,glasses,Mexico,1000,0,0.0,True,True,True
2024-03-01,SUP_GLASSES_2,glasses,China,682,1,1466.3,True,True,True
2024-03-01,SUP_GLASSES_3,glasses,Germany,890,12,13483.1,True,True,True
2024-03-01,SUP_TORSO_1,torso,USA,804,5,6218.9,True,True,True
2024-03-01,SUP_TORSO_2,torso,Mexico,727,4,5502.1,True,True,True
2024-03-01,SUP_TORSO_3,torso,Vietnam,873,8,9163.8,True,True,True
2024-03-01,SUP_PACKAGING_1,packaging,USA,945,3,3174.6,True,True,True
2024-03-01,SUP_PACKAGING_2,packaging,Mexico,956,5,5230.1,True,True,True
2024-03-01,SUP_PACKAGING_3,packaging,China,906,6,6622.5,True,True,True
2024-04-01,SUP_HEAD_1,head,Mexico,1198,10,8347.2,True,True,True
2024-04-01,SUP_HEAD_2,head,Vietnam,1119,7,6255.6,True,True,True
2024-04-01,SUP_HEAD_3,head,China,824,12,14563.1,True,True,True
2024-04-01,SUP_LIMB_1,limb,Mexico,1210,6,4958.7,True,True,True
2024-04-01,SUP_LIMB_2,limb,Vietnam,1128,4,3546.1,True,True,True
2024-04-01,SUP_LIMB_3,limb,China,779,6,7702.2,True,True,True
2024-04-01,SUP_HAIR_1,hair,India,919,4,4352.6,True,True,True
2024-04-01,SUP_HAIR_2,hair,Vietnam,730,6,8219.2,True,True,True
2024-04-01,SUP_HAIR_3,hair,Bangladesh,960,11,11458.3,False,True,True
2024-04-01,SUP_EYES_1,eyes,Germany,699,4,5722.5,True,True,True
2024-04-01,SUP_EYES_2,eyes,Japan,1044,3,2873.6,True,True,True
2024-04-01,SUP_EYES_3,eyes,China,575,4,6956.5,True,True,True
2024-04-01,SUP_OUTFIT_1,outfit,Mexico,840,3,3571.4,True,True,True
2024-04-01,SUP_OUTFIT_2,outfit,Bangladesh,1122,9,8021.4,True,True,True
2024-04-01,SUP_OUTFIT_3,outfit,Vietnam,785,2,2547.8,True,True,True
2024-04-01,SUP_GLASSES_1,glasses,Mexico,866,6,6928.4,True,True,True
2024-04-01,SUP_GLASSES_2,glasses,China,938,4,4264.4,True,True,True
2024-04-01,SUP_GLASSES_3,glasses,Germany,833,5,6002.4,True,True,True
2024-04-01,SUP_TORSO_1,torso,USA,918,7,7625.3,True,True,True
2024-04-01,SUP_TORSO_2,torso,Mexico,1089,11,10101.0,True,True,True
2024-04-01,SUP_TORSO_3,torso,Vietnam,741,0,0.0,True,True,True
2024-04-01,SUP_PACKAGING_1,packaging,USA,931,6,6444.7,False,True,True
2024-04-01,SUP_PACKAGING_2,packaging,Mexico,1219,5,4101.7,True,True,True
2024-04-01,SUP_PACKAGING_3,packaging,China,899,3,3337.0,True,True,True
2024-05-01,SUP_HEAD_1,head,Mexico,928,3,3232.8,True,True,True
2024-05-01,SUP_HEAD_2,head,Vietnam,1137,2,1759.0,True,True,True
2024-05-01,SUP_HEAD_3,head,China,714,1,1400.6,True,True,True
2024-05-01,SUP_LIMB_1,limb,Mexico,665,2,3007.5,True,True,True
2024-05-01,SUP_LIMB_2,limb,Vietnam,911,3,3293.1,True,True,True
2024-05-01,SUP_LIMB_3,limb,China,1074,11,10242.1,True,True,True
2024-05-01,SUP_HAIR_1,hair,India,997,6,6018.1,True,True,True
2024-05-01,SUP_HAIR_2,hair,Vietnam,967,8,8273.0,True,True,True
2024-05-01,SUP_HAIR_3,hair,Bangladesh,1150,13,11304.3,True,True,True
2024-05-01,SUP_EYES_1,eyes,Germany,573,2,3490.4,True,True,True
2024-05-01,SUP_EYES_2,eyes,Japan,1145,6,5240.2,True,True,True
2024-05-01,SUP_EYES_3,eyes,China,837,8,9557.9,True,True,True
2024-05-01,SUP_OUTFIT_1,outfit,Mexico,1006,4,3976.1,True,True,True
2024-05-01,SUP_OUTFIT_2,outfit,Bangladesh,1236,8,6472.5,True,True,True
2024-05-01,SUP_OUTFIT_3,outfit,Vietnam,1008,4,3968.3,True,True,True
2024-05-01,SUP_GLASSES_1,glasses,Mexico,1079,10,9267.8,True,True,True
2024-05-01,SUP_GLASSES_2,glasses,China,968,7,7231.4,True,True,True
2024-05-01,SUP_GLASSES_3,glasses,Germany,1142,8,7005.3,True,True,True
2024-05-01,SUP_TORSO_1,torso,USA,907,10,11025.4,True,True,True
2024-05-01,SUP_TORSO_2,torso,Mexico,549,3,5464.5,True,True,True
2024-05-01,SUP_TORSO_3,torso,Vietnam,960,3,3125.0,True,True,True
2024-05-01,SUP_PACKAGING_1,packaging,USA,1143,6,5249.3,True,True,True
2024-05-01,SUP_PACKAGING_2,packaging,Mexico,985,4,4060.9,True,True,True
2024-05-01,SUP_PACKAGING_3,packaging,China,1069,5,4677.3,True,True,True
2024-06-01,SUP_HEAD_1,head,Mexico,955,11,11518.3,True,True,True
2024-06-01,SUP_HEAD_2,head,Vietnam,863,9,10428.7,True,True,True
2024-06-01,SUP_HEAD_3,head,China,703,5,7112.4,True,True,True
2024-06-01,SUP_LIMB_1,limb,Mexico,1074,5,4655.5,True,True,True
2024-06-01,SUP_LIMB_2,limb,Vietnam,875,2,2285.7,True,True,True
2024-06-01,SUP_LIMB_3,limb,China,764,4,5235.6,True,True,True
2024-06-01,SUP_HAIR_1,hair,India,804,4,4975.1,True,True,True
2024-06-01,SUP_HAIR_2,hair,Vietnam,1047,9,8596.0,True,True,True
2024-06-01,SUP_HAIR_3,hair,Bangladesh,889,9,10123.7,True,True,True
2024-06-01,SUP_EYES_1,eyes,Germany,962,5,5197.5,True,True,True
2024-06-01,SUP_EYES_2,eyes,Japan,957,7,7314.5,True,True,True
2024-06-01,SUP_EYES_3,eyes,China,1123,3,2671.4,True,True,True
2024-06-01,SUP_OUTFIT_1,outfit,Mexico,1051,6,5708.8,True,True,True
2024-06-01,SUP_OUTFIT_2,outfit,Bangladesh,983,2,2034.6,True,True,True
2024-06-01,SUP_OUTFIT_3,outfit,Vietnam,885,4,4519.8,True,True,True
2024-06-01,SUP_GLASSES_1,glasses,Mexico,580,2,3448.3,True,True,True
2024-06-01,SUP_GLASSES_2,glasses,China,1078,9,8348.8,True,True,True
2024-06-01,SUP_GLASSES_3,glasses,Germany,1346,4,2971.8,True,True,True
2024-06-01,SUP_TORSO_1,torso,USA,889,6,6749.2,True,True,True
2024-06-01,SUP_TORSO_2,torso,Mexico,1124,5,4448.4,True,True,True
2024-06-01,SUP_TORSO_3,torso,Vietnam,480,4,8333.3,True,True,True
2024-06-01,SUP_PACKAGING_1,packaging,USA,890,6,6741.6,True,True,True
2024-06-01,SUP_PACKAGING_2,packaging,Mexico,664,2,3012.0,True,True,True
2024-06-01,SUP_PACKAGING_3,packaging,China,939,9,9584.7,True,True,True
2024-07-01,SUP_HEAD_1,head,Mexico,1122,4,3565.1,True,True,True
2024-07-01,SUP_HEAD_2,head,Vietnam,543,5,9208.1,True,True,True
2024-07-01,SUP_HEAD_3,head,China,379,2,5277.0,True,True,True
2024-07-01,SUP_LIMB_1,limb,Mexico,946,5,5285.4,True,True,True
2024-07-01,SUP_LIMB_2,limb,Vietnam,790,5,6329.1,True,True,True
2024-07-01,SUP_LIMB_3,limb,China,841,7,8323.4,True,True,True
2024-07-01,SUP_HAIR_1,hair,India,437,2,4576.7,True,True,True
2024-07-01,SUP_HAIR_2,hair,Vietnam,1175,10,8510.6,True,True,True
2024-07-01,SUP_HAIR_3,hair,Bangladesh,326,3,9202.5,True,True,True
2024-07-01,SUP_EYES_1,eyes,Germany,960,3,3125.0,True,True,True
2024-07-01,SUP_EYES_2,eyes,Japan,877,6,6841.5,False,True,True
2024-07-01,SUP_EYES_3,eyes,China,903,1,1107.4,True,True,True
2024-07-01,SUP_OUTFIT_1,outfit,Mexico,348,0,0.0,True,True,True
2024-07-01,SUP_OUTFIT_2,outfit,Bangladesh,919,4,4352.6,True,True,True
2024-07-01,SUP_OUTFIT_3,outfit,Vietnam,1331,11,8264.5,True,True,True
2024-07-01,SUP_GLASSES_1,glasses,Mexico,790,4,5063.3,True,True,True
2024-07-01,SUP_GLASSES_2,glasses,China,1297,14,10794.1,True,True,True
2024-07-01,SUP_GLASSES_3,glasses,Germany,881,3,3405.2,True,True,True
2024-07-01,SUP_TORSO_1,torso,USA,797,5,6273.5,True,True,True
2024-07-01,SUP_TORSO_2,torso,Mexico,864,5,5787.0,True,True,True
2024-07-01,SUP_TORSO_3,torso,Vietnam,538,7,13011.2,True,True,True
2024-07-01,SUP_PACKAGING_1,packaging,USA,1132,6,5300.4,True,True,True
2024-07-01,SUP_PACKAGING_2,packaging,Mexico,479,1,2087.7,True,True,True
2024-07-01,SUP_PACKAGING_3,packaging,China,1052,7,6654.0,True,True,True
2024-08-01,SUP_HEAD_1,head,Mexico,964,6,6224.1,True,True,True
2024-08-01,SUP_HEAD_2,head,Vietnam,669,8,11958.1,True,True,True
2024-08-01,SUP_HEAD_3,head,China,676,5,7396.4,True,True,True
2024-08-01,SUP_LIMB_1,limb,Mexico,709,4,5641.7,True,True,True
2024-08-01,SUP_LIMB_2,limb,Vietnam,836,7,8373.2,True,True,True
2024-08-01,SUP_LIMB_3,limb,China,826,8,9685.2,True,True,True
2024-08-01,SUP_HAIR_1,hair,India,532,2,3759.4,True,True,True
2024-08-01,SUP_HAIR_2,hair,Vietnam,1000,6,6000.0,True,True,True
2024-08-01,SUP_HAIR_3,hair,Bangladesh,1480,13,8783.8,True,True,True
2024-08-01,SUP_EYES_1,eyes,Germany,916,2,2183.4,True,True,True
2024-08-01,SUP_EYES_2,eyes,Japan,1054,3,2846.3,True,True,True
2024-08-01,SUP_EYES_3,eyes,China,890,8,8988.8,True,True,True
2024-08-01,SUP_OUTFIT_1,outfit,Mexico,1142,6,5253.9,True,True,True
2024-08-01,SUP_OUTFIT_2,outfit,Bangladesh,1123,8,7123.8,True,True,True
2024-08-01,SUP_OUTFIT_3,outfit,Vietnam,400,3,7500.0,True,True,True
2024-08-01,SUP_GLASSES_1,glasses,Mexico,608,7,11513.2,True,True,True
2024-08-01,SUP_GLASSES_2,glasses,China,1326,10,7541.5,True,True,True
2024-08-01,SUP_GLASSES_3,glasses,Germany,1169,5,4277.2,True,True,True
2024-08-01,SUP_TORSO_1,torso,USA,974,3,3080.1,True,True,True
