target_date,year,month,week_start_date,season_window,daily_order_target,actual_orders,daily_assembly_target,actual_assembled,daily_ship_target,actual_shipped_48h,backlog_eod,on_time_ship_rate,target_met_flag
2022-04-11,2022,4,2022-04-11,Normal,46.0,50,46.0,50,46.0,47,3,0.94,True
2022-04-12,2022,4,2022-04-11,Normal,46.0,52,46.0,51,46.0,50,5,0.9615,True
2022-04-13,2022,4,2022-04-11,Normal,46.0,46,46.0,47,46.0,47,4,1.0217,True
2022-04-14,2022,4,2022-04-11,Normal,46.0,37,46.0,39,46.0,36,5,0.973,False
2022-04-15,2022,4,2022-04-11,Normal,46.0,45,46.0,51,46.0,50,0,1.1111,True
2022-04-16,2022,4,2022-04-11,Normal,46.0,39,46.0,38,46.0,38,1,0.9744,False
2022-04-17,2022,4,2022-04-11,Normal,46.0,42,46.0,39,46.0,38,5,0.9048,False
2022-04-18,2022,4,2022-04-18,Normal,46.0,53,46.0,56,46.0,52,6,0.9811,True
2022-04-19,2022,4,2022-04-18,Normal,46.0,36,46.0,38,46.0,35,7,0.9722,False
2022-04-20,2022,4,2022-04-18,Normal,46.0,48,46.0,51,46.0,49,6,1.0208,True
2022-04-21,2022,4,2022-04-18,Normal,46.0,43,46.0,48,46.0,45,4,1.0465,False
2022-04-22,2022,4,2022-04-18,Normal,46.0,48,46.0,52,46.0,50,2,1.0417,True
2022-04-23,2022,4,2022-04-18,Normal,46.0,34,46.0,34,46.0,31,5,0.9118,False
2022-04-24,2022,4,2022-04-18,Normal,46.0,45,46.0,48,46.0,47,3,1.0444,True
2022-04-25,2022,4,2022-04-25,Normal,46.0,42,46.0,43,46.0,41,4,0.9762,False
2022-04-26,2022,4,2022-04-25,Normal,46.0,45,46.0,46,46.0,46,3,1.0222,True
2022-04-27,2022,4,2022-04-25,Normal,46.0,50,46.0,53,46.0,53,0,1.06,True
2022-04-28,2022,4,2022-04-25,Normal,46.0,49,46.0,47,46.0,46,3,0.9388,True
2022-04-29,2022,4,2022-04-25,Normal,46.0,41,46.0,40,46.0,39,5,0.9512,False
2022-04-30,2022,4,2022-04-25,Normal,46.0,48,46.0,52,46.0,49,4,1.0208,True
2022-05-01,2022,5,2022-04-25,Normal,46.0,51,46.0,53,46.0,51,4,1.0,True
2022-05-02,2022,5,2022-05-02,Normal,46.0,46,46.0,49,46.0,47,3,1.0217,True
2022-05-03,2022,5,2022-05-02,Normal,46.0,68,46.0,71,46.0,69,2,1.0147,True
2022-05-04,2022,5,2022-05-02,Normal,46.0,42,46.0,45,46.0,43,1,1.0238,False
2022-05-05,2022,5,2022-05-02,Normal,46.0,52,46.0,53,46.0,51,2,0.9808,True
2022-05-06,2022,5,2022-05-02,Normal,46.0,46,46.0,50,46.0,49,0,1.0652,True
2022-05-07,2022,5,2022-05-02,Normal,46.0,37,46.0,36,46.0,34,3,0.9189,False
2022-05-08,2022,5,2022-05-02,Normal,46.0,42,46.0,49,46.0,46,0,1.0952,True
2022-05-09,2022,5,2022-05-09,Normal,46.0,44,46.0,44,46.0,42,2,0.9545,False
2022-05-10,2022,5,2022-05-09,Normal,46.0,41,46.0,41,46.0,40,3,0.9756,False
2022-05-11,2022,5,2022-05-09,Normal,46.0,50,46.0,51,46.0,49,4,0.98,True
2022-05-12,2022,5,2022-05-09,Normal,46.0,47,46.0,53,46.0,50,1,1.0638,True
2022-05-13,2022,5,2022-05-09,Normal,46.0,41,46.0,40,46.0,39,3,0.9512,False
2022-05-14,2022,5,2022-05-09,Normal,46.0,55,46.0,59,46.0,57,1,1.0364,True
2022-05-15,2022,5,2022-05-09,Normal,46.0,43,46.0,40,46.0,38,6,0.8837,False
2022-05-16,2022,5,2022-05-16,Normal,46.0,54,46.0,56,46.0,53,7,0.9815,True
2022-05-17,2022,5,2022-05-16,Normal,46.0,40,46.0,43,46.0,41,6,1.025,False
2022-05-18,2022,5,2022-05-16,Normal,46.0,45,46.0,50,46.0,48,3,1.0667,True
2022-05-19,2022,5,2022-05-16,Normal,46.0,37,46.0,37,46.0,35,5,0.9459,False
2022-05-20,2022,5,2022-05-16,Normal,46.0,39,46.0,44,46.0,40,4,1.0256,False
2022-05-21,2022,5,2022-05-16,Normal,46.0,42,46.0,45,46.0,43,3,1.0238,False
2022-05-22,2022,5,2022-05-16,Normal,46.0,36,46.0,38,46.0,35,4,0.9722,False
2022-05-23,2022,5,2022-05-23,Normal,46.0,42,46.0,46,46.0,44,2,1.0476,False
2022-05-24,2022,5,2022-05-23,Normal,46.0,42,46.0,42,46.0,39,5,0.9286,False
2022-05-25,2022,5,2022-05-23,Normal,46.0,42,46.0,44,46.0,43,4,1.0238,False
2022-05-26,2022,5,2022-05-23,Normal,46.0,35,46.0,36,46.0,36,3,1.0286,False
2022-05-27,2022,5,2022-05-23,Normal,46.0,36,46.0,38,46.0,36,3,1.0,False
2022-05-28,2022,5,2022-05-23,Normal,46.0,34,46.0,36,46.0,33,4,0.9706,False
2022-05-29,2022,5,2022-05-23,Normal,46.0,45,46.0,47,46.0,44,5,0.9778,False
2022-05-30,2022,5,2022-05-30,Normal,46.0,61,46.0,63,46.0,63,3,1.0328,True
2022-05-31,2022,5,2022-05-30,Normal,46.0,46,46.0,47,46.0,46,3,1.0,True
2022-06-01,2022,6,2022-05-30,Normal,46.0,45,46.0,47,46.0,44,4,0.9778,False
2022-06-02,2022,6,2022-05-30,Normal,46.0,54,46.0,56,46.0,54,4,1.0,True
2022-06-03,2022,6,2022-05-30,Normal,46.0,48,46.0,47,46.0,46,6,0.9583,True
2022-06-04,2022,6,2022-05-30,Normal,46.0,35,46.0,38,46.0,35,6,1.0,False
2022-06-05,2022,6,2022-05-30,Normal,46.0,52,46.0,62,46.0,60,0,1.1538,True
2022-06-06,2022,6,2022-06-06,Normal,46.0,55,46.0,54,46.0,52,3,0.9455,True
2022-06-07,2022,6,2022-06-06,Normal,46.0,46,46.0,51,46.0,51,0,1.1087,True
2022-06-08,2022,6,2022-06-06,Normal,46.0,50,46.0,52,46.0,51,0,1.02,True
2022-06-09,2022,6,2022-06-06,Normal,46.0,58,46.0,56,46.0,53,5,0.9138,True
2022-06-10,2022,6,2022-06-06,Normal,46.0,42,46.0,48,46.0,47,0,1.119,True
2022-06-11,2022,6,2022-06-06,Normal,46.0,36,46.0,36,46.0,34,2,0.9444,False
2022-06-12,2022,6,2022-06-06,Normal,46.0,42,46.0,43,46.0,42,2,1.0,False
2022-06-13,2022,6,2022-06-13,Normal,46.0,45,46.0,45,46.0,43,4,0.9556,False
2022-06-14,2022,6,2022-06-13,Normal,46.0,38,46.0,41,46.0,40,2,1.0526,False
2022-06-15,2022,6,2022-06-13,Normal,46.0,44,46.0,41,46.0,39,7,0.8864,False
2022-06-16,2022,6,2022-06-13,Normal,46.0,59,46.0,60,46.0,59,7,1.0,True
2022-06-17,2022,6,2022-06-13,Normal,46.0,49,46.0,57,46.0,56,0,1.1429,True
2022-06-18,2022,6,2022-06-13,Normal,46.0,42,46.0,41,46.0,41,1,0.9762,False
2022-06-19,2022,6,2022-06-13,Normal,46.0,38,46.0,40,46.0,38,1,1.0,False
2022-06-20,2022,6,2022-06-20,Normal,46.0,47,46.0,45,46.0,45,3,0.9574,False
2022-06-21,2022,6,2022-06-20,Normal,46.0,43,46.0,45,46.0,41,5,0.9535,False
2022-06-22,2022,6,2022-06-20,Normal,46.0,47,46.0,54,46.0,51,1,1.0851,True
2022-06-23,2022,6,2022-06-20,Normal,46.0,42,46.0,41,46.0,39,4,0.9286,False
2022-06-24,2022,6,2022-06-20,Normal,46.0,55,46.0,58,46.0,53,6,0.9636,True
2022-06-25,2022,6,2022-06-20,Normal,46.0,36,46.0,42,46.0,40,2,1.1111,False
2022-06-26,2022,6,2022-06-20,Normal,46.0,33,46.0,33,46.0,30,5,0.9091,False
2022-06-27,2022,6,2022-06-27,Normal,46.0,53,46.0,56,46.0,54,4,1.0189,True
2022-06-28,2022,6,2022-06-27,Normal,46.0,40,46.0,43,46.0,42,2,1.05,False
2022-06-29,2022,6,2022-06-27,Normal,46.0,26,46.0,27,46.0,26,2,1.0,False
2022-06-30,2022,6,2022-06-27,Normal,46.0,52,46.0,51,46.0,48,6,0.9231,True
2022-07-01,2022,7,2022-06-27,Normal,46.0,40,46.0,44,46.0,42,4,1.05,False
2022-07-02,2022,7,2022-06-27,Normal,46.0,37,46.0,39,46.0,39,2,1.0541,False
2022-07-03,2022,7,2022-06-27,Normal,46.0,34,46.0,35,46.0,34,2,1.0,False
2022-07-04,2022,7,2022-07-04,Normal,46.0,45,46.0,45,46.0,44,3,0.9778,False
2022-07-05,2022,7,2022-07-04,Normal,46.0,41,46.0,40,46.0,39,5,0.9512,False
2022-07-06,2022,7,2022-07-04,Normal,46.0,48,46.0,55,46.0,53,0,1.1042,True
2022-07-07,2022,7,2022-07-04,Normal,46.0,47,46.0,46,46.0,43,4,0.9149,False
2022-07-08,2022,7,2022-07-04,Normal,46.0,44,46.0,49,46.0,48,0,1.0909,True
2022-07-09,2022,7,2022-07-04,Normal,46.0,35,46.0,35,46.0,33,2,0.9429,False
2022-07-10,2022,7,2022-07-04,Normal,46.0,45,46.0,46,46.0,44,3,0.9778,False
2022-07-11,2022,7,2022-07-11,Normal,46.0,51,46.0,54,46.0,54,0,1.0588,True
2022-07-12,2022,7,2022-07-11,Normal,46.0,34,46.0,34,46.0,33,1,0.9706,False
2022-07-13,2022,7,2022-07-11,Normal,46.0,47,46.0,47,46.0,44,4,0.9362,False
2022-07-14,2022,7,2022-07-11,Normal,46.0,56,46.0,58,46.0,58,2,1.0357,True
2022-07-15,2022,7,2022-07-11,Normal,46.0,46,46.0,49,46.0,46,2,1.0,True
2022-07-16,2022,7,2022-07-11,Normal,46.0,38,46.0,39,46.0,37,3,0.9737,False
2022-07-17,2022,7,2022-07-11,Normal,46.0,34,46.0,35,46.0,34,3,1.0,False
2022-07-18,2022,7,2022-07-18,Normal,46.0,30,46.0,31,46.0,29,4,0.9667,False
2022-07-19,2022,7,2022-07-18,Normal,46.0,51,46.0,54,46.0,50,5,0.9804,True
2022-07-20,2022,7,2022-07-18,Normal,46.0,35,46.0,40,46.0,40,0,1.1429,False
2022-07-21,2022,7,2022-07-18,Normal,46.0,47,46.0,46,46.0,45,2,0.9574,False
2022-07-22,2022,7,2022-07-18,Normal,46.0,46,46.0,46,46.0,44,4,0.9565,False
2022-07-23,2022,7,2022-07-18,Normal,46.0,43,46.0,44,46.0,43,4,1.0,False
2022-07-24,2022,7,2022-07-18,Normal,46.0,48,46.0,48,46.0,46,6,0.9583,True
2022-07-25,2022,7,2022-07-25,Normal,46.0,50,46.0,58,46.0,55,1,1.1,True
2022-07-26,2022,7,2022-07-25,Normal,46.0,45,46.0,47,46.0,45,1,1.0,False
2022-07-27,2022,7,2022-07-25,Normal,46.0,49,46.0,48,46.0,45,5,0.9184,False
2022-07-28,2022,7,2022-07-25,Normal,46.0,50,46.0,53,46.0,53,2,1.06,True
2022-07-29,2022,7,2022-07-25,Normal,46.0,53,46.0,52,46.0,51,4,0.9623,True
2022-07-30,2022,7,2022-07-25,Normal,46.0,38,46.0,42,46.0,39,3,1.0263,False
2022-07-31,2022,7,2022-07-25,Normal,46.0,39,46.0,42,46.0,39,3,1.0,False
2022-08-01,2022,8,2022-08-01,Normal,46.0,42,46.0,42,46.0,40,5,0.9524,False
2022-08-02,2022,8,2022-08-01,Normal,46.0,38,46.0,41,46.0,40,3,1.0526,False
2022-08-03,2022,8,2022-08-01,Normal,46.0,46,46.0,52,46.0,52,0,1.1304,True
2022-08-04,2022,8,2022-08-01,Normal,46.0,45,46.0,43,46.0,42,3,0.9333,False
2022-08-05,2022,8,2022-08-01,Normal,46.0,40,46.0,40,46.0,39,4,0.975,False
2022-08-06,2022,8,2022-08-01,Normal,46.0,36,46.0,42,46.0,40,0,1.1111,False
2022-08-07,2022,8,2022-08-01,Normal,46.0,47,46.0,48,46.0,45,2,0.9574,False
2022-08-08,2022,8,2022-08-08,Normal,46.0,58,46.0,53,46.0,51,9,0.8793,True
2022-08-09,2022,8,2022-08-08,Normal,46.0,56,46.0,64,46.0,59,6,1.0536,True
2022-08-10,2022,8,2022-08-08,Normal,46.0,36,46.0,40,46.0,39,3,1.0833,False
2022-08-11,2022,8,2022-08-08,Normal,46.0,45,46.0,47,46.0,44,4,0.9778,False
2022-08-12,2022,8,2022-08-08,Normal,46.0,35,46.0,37,46.0,35,4,1.0,False
2022-08-13,2022,8,2022-08-08,Normal,46.0,33,46.0,36,46.0,36,1,1.0909,False
2022-08-14,2022,8,2022-08-08,Normal,46.0,28,46.0,29,46.0,27,2,0.9643,False
2022-08-15,2022,8,2022-08-15,Normal,46.0,48,46.0,46,46.0,43,7,0.8958,False
2022-08-16,2022,8,2022-08-15,Normal,46.0,46,46.0,53,46.0,53,0,1.1522,True
2022-08-17,2022,8,2022-08-15,Normal,46.0,48,46.0,47,46.0,45,3,0.9375,False
2022-08-18,2022,8,2022-08-15,Normal,46.0,46,46.0,46,46.0,44,5,0.9565,False
2022-08-19,2022,8,2022-08-15,Normal,46.0,51,46.0,53,46.0,50,6,0.9804,True
2022-08-20,2022,8,2022-08-15,Normal,46.0,33,46.0,39,46.0,37,2,1.1212,False
2022-08-21,2022,8,2022-08-15,Normal,46.0,37,46.0,36,46.0,34,5,0.9189,False
2022-08-22,2022,8,2022-08-22,Normal,46.0,49,46.0,52,46.0,52,2,1.0612,True
2022-08-23,2022,8,2022-08-22,Normal,46.0,55,46.0,56,46.0,54,3,0.9818,True
2022-08-24,2022,8,2022-08-22,Normal,46.0,44,46.0,47,46.0,46,1,1.0455,True
2022-08-25,2022,8,2022-08-22,Normal,46.0,50,46.0,49,46.0,47,4,0.94,True
2022-08-26,2022,8,2022-08-22,Normal,46.0,44,46.0,47,46.0,47,1,1.0682,True
2022-08-27,2022,8,2022-08-22,Normal,46.0,34,46.0,35,46.0,34,1,1.0,False
2022-08-28,2022,8,2022-08-22,Normal,46.0,35,46.0,36,46.0,34,2,0.9714,False
2022-08-29,2022,8,2022-08-29,Normal,46.0,50,46.0,50,46.0,47,5,0.94,True
2022-08-30,2022,8,2022-08-29,Normal,46.0,46,46.0,51,46.0,49,2,1.0652,True
2022-08-31,2022,8,2022-08-29,Normal,46.0,45,46.0,45,46.0,45,2,1.0,False
2022-09-01,2022,9,2022-08-29,Normal,46.0,52,46.0,54,46.0,53,1,1.0192,True
2022-09-02,2022,9,2022-08-29,Normal,46.0,47,46.0,46,46.0,45,3,0.9574,False
2022-09-03,2022,9,2022-08-29,Normal,46.0,32,46.0,34,46.0,34,1,1.0625,False
2022-09-04,2022,9,2022-08-29,Normal,46.0,33,46.0,33,46.0,33,1,1.0,False
2022-09-05,2022,9,2022-09-05,Normal,46.0,42,46.0,42,46.0,41,2,0.9762,False
2022-09-06,2022,9,2022-09-05,Normal,46.0,59,46.0,59,46.0,56,5,0.9492,True
2022-09-07,2022,9,2022-09-05,Normal,46.0,39,46.0,42,46.0,41,3,1.0513,False
2022-09-08,2022,9,2022-09-05,Normal,46.0,43,46.0,47,46.0,45,1,1.0465,False
2022-09-09,2022,9,2022-09-05,Normal,46.0,43,46.0,43,46.0,42,2,0.9767,False
2022-09-10,2022,9,2022-09-05,Normal,46.0,40,46.0,41,46.0,38,4,0.95,False
2022-09-11,2022,9,2022-09-05,Normal,46.0,45,46.0,48,46.0,45,4,1.0,False
2022-09-12,2022,9,2022-09-12,Normal,46.0,47,46.0,49,46.0,48,3,1.0213,True
2022-09-13,2022,9,2022-09-12,Normal,46.0,43,46.0,47,46.0,46,0,1.0698,True
2022-09-14,2022,9,2022-09-12,Normal,46.0,47,46.0,44,46.0,44,3,0.9362,False
2022-09-15,2022,9,2022-09-12,Normal,46.0,56,46.0,59,46.0,58,1,1.0357,True
2022-09-16,2022,9,2022-09-12,Normal,46.0,44,46.0,46,46.0,42,3,0.9545,False
2022-09-17,2022,9,2022-09-12,Normal,46.0,47,46.0,49,46.0,46,4,0.9787,True
2022-09-18,2022,9,2022-09-12,Normal,46.0,45,46.0,47,46.0,44,5,0.9778,False
2022-09-19,2022,9,2022-09-19,Normal,46.0,32,46.0,36,46.0,36,1,1.125,False
2022-09-20,2022,9,2022-09-19,Normal,46.0,53,46.0,55,46.0,52,2,0.9811,True
2022-09-21,2022,9,2022-09-19,Normal,46.0,51,46.0,51,46.0,49,4,0.9608,True
2022-09-22,2022,9,2022-09-19,Normal,46.0,57,46.0,57,46.0,57,4,1.0,True
2022-09-23,2022,9,2022-09-19,Normal,46.0,41,46.0,46,46.0,46,0,1.122,True
2022-09-24,2022,9,2022-09-19,Normal,46.0,48,46.0,46,46.0,44,4,0.9167,False
2022-09-25,2022,9,2022-09-19,Normal,46.0,48,46.0,49,46.0,46,6,0.9583,True
2022-09-26,2022,9,2022-09-26,Normal,46.0,50,46.0,53,46.0,50,6,1.0,True
2022-09-27,2022,9,2022-09-26,Normal,46.0,48,46.0,58,46.0,55,0,1.1458,True
2022-09-28,2022,9,2022-09-26,Normal,46.0,37,46.0,36,46.0,34,3,0.9189,False
2022-09-29,2022,9,2022-09-26,Normal,46.0,43,46.0,46,46.0,44,2,1.0233,False
2022-09-30,2022,9,2022-09-26,Normal,46.0,53,46.0,53,46.0,49,6,0.9245,True
2022-10-01,2022,10,2022-09-26,Normal,46.0,37,46.0,40,46.0,37,6,1.0,False
2022-10-02,2022,10,2022-09-26,Normal,46.0,42,46.0,47,46.0,46,2,1.0952,True
2022-10-03,2022,10,2022-10-03,Normal,46.0,36,46.0,36,46.0,35,3,0.9722,False
2022-10-04,2022,10,2022-10-03,Normal,46.0,56,46.0,59,46.0,57,2,1.0179,True
2022-10-05,2022,10,2022-10-03,Normal,46.0,40,46.0,42,46.0,42,0,1.05,False
2022-10-06,2022,10,2022-10-03,Normal,46.0,45,46.0,45,46.0,41,4,0.9111,False
2022-10-07,2022,10,2022-10-03,Normal,46.0,41,46.0,41,46.0,40,5,0.9756,False
2022-10-08,2022,10,2022-10-03,Normal,46.0,46,46.0,48,46.0,46,5,1.0,True
2022-10-09,2022,10,2022-10-03,Normal,46.0,42,46.0,46,46.0,44,3,1.0476,False
2022-10-10,2022,10,2022-10-10,Normal,46.0,38,46.0,40,46.0,39,2,1.0263,False
2022-10-11,2022,10,2022-10-10,Normal,46.0,50,46.0,51,46.0,47,5,0.94,True
2022-10-12,2022,10,2022-10-10,Normal,46.0,46,46.0,48,46.0,47,4,1.0217,True
2022-10-13,2022,10,2022-10-10,Normal,46.0,34,46.0,38,46.0,37,1,1.0882,False
2022-10-14,2022,10,2022-10-10,Normal,46.0,45,46.0,46,46.0,46,0,1.0222,True
2022-10-15,2022,10,2022-10-10,Christmas,85.0,76,85.0,74,85.0,72,4,0.9474,False
2022-10-16,2022,10,2022-10-10,Christmas,85.0,71,85.0,74,85.0,69,6,0.9718,False
2022-10-17,2022,10,2022-10-17,Christmas,85.0,101,85.0,97,85.0,89,18,0.8812,True
2022-10-18,2022,10,2022-10-17,Christmas,85.0,78,85.0,90,85.0,82,14,1.0513,False
2022-10-19,2022,10,2022-10-17,Christmas,85.0,89,85.0,94,85.0,88,15,0.9888,True
2022-10-20,2022,10,2022-10-17,Christmas,85.0,102,85.0,105,85.0,100,17,0.9804,True
2022-10-21,2022,10,2022-10-17,Christmas,85.0,75,85.0,79,85.0,75,17,1.0,False
2022-10-22,2022,10,2022-10-17,Christmas,85.0,74,85.0,82,85.0,80,11,1.0811,False
2022-10-23,2022,10,2022-10-17,Christmas,85.0,96,85.0,102,85.0,95,12,0.9896,True
2022-10-24,2022,10,2022-10-24,Christmas,85.0,81,85.0,91,85.0,85,8,1.0494,True
2022-10-25,2022,10,2022-10-24,Christmas,85.0,87,85.0,86,85.0,80,15,0.9195,False
2022-10-26,2022,10,2022-10-24,Christmas,85.0,78,85.0,86,85.0,80,13,1.0256,False
2022-10-27,2022,10,2022-10-24,Christmas,85.0,90,85.0,97,85.0,92,11,1.0222,True
2022-10-28,2022,10,2022-10-24,Christmas,85.0,84,85.0,91,85.0,85,10,1.0119,True
2022-10-29,2022,10,2022-10-24,Christmas,85.0,69,85.0,70,85.0,63,16,0.913,False
2022-10-30,2022,10,2022-10-24,Christmas,85.0,59,85.0,65,85.0,59,16,1.0,False
2022-10-31,2022,10,2022-10-31,Christmas,85.0,98,85.0,107,85.0,98,16,1.0,True
2022-11-01,2022,11,2022-10-31,Christmas,85.0,86,85.0,94,85.0,86,16,1.0,True
2022-11-02,2022,11,2022-10-31,Christmas,85.0,76,85.0,78,85.0,72,20,0.9474,False
2022-11-03,2022,11,2022-10-31,Christmas,85.0,91,85.0,94,85.0,90,21,0.989,True
2022-11-04,2022,11,2022-10-31,Christmas,85.0,74,85.0,80,85.0,77,18,1.0405,False
2022-11-05,2022,11,2022-10-31,Christmas,85.0,77,85.0,82,85.0,80,15,1.039,False
2022-11-06,2022,11,2022-10-31,Christmas,85.0,84,85.0,88,85.0,85,14,1.0119,True
2022-11-07,2022,11,2022-11-07,Christmas,85.0,85,85.0,95,85.0,89,10,1.0471,True
2022-11-08,2022,11,2022-11-07,Christmas,85.0,99,85.0,105,85.0,101,8,1.0202,True
2022-11-09,2022,11,2022-11-07,Christmas,85.0,89,85.0,90,85.0,84,13,0.9438,False
2022-11-10,2022,11,2022-11-07,Christmas,85.0,79,85.0,82,85.0,78,14,0.9873,False
2022-11-11,2022,11,2022-11-07,Christmas,85.0,95,85.0,100,85.0,92,17,0.9684,True
2022-11-12,2022,11,2022-11-07,Christmas,85.0,80,85.0,89,85.0,83,14,1.0375,False
2022-11-13,2022,11,2022-11-07,Christmas,85.0,72,85.0,74,85.0,68,18,0.9444,False
2022-11-14,2022,11,2022-11-14,Christmas,85.0,79,85.0,90,85.0,82,15,1.038,False
2022-11-15,2022,11,2022-11-14,Christmas,85.0,100,85.0,99,85.0,92,23,0.92,True
2022-11-16,2022,11,2022-11-14,Christmas,85.0,75,85.0,75,85.0,68,30,0.9067,False
2022-11-17,2022,11,2022-11-14,Christmas,85.0,73,85.0,74,85.0,68,35,0.9315,False
2022-11-18,2022,11,2022-11-14,Christmas,85.0,93,85.0,93,85.0,90,38,0.9677,True
2022-11-19,2022,11,2022-11-14,Christmas,85.0,63,85.0,65,85.0,62,39,0.9841,False
2022-11-20,2022,11,2022-11-14,Christmas,85.0,81,85.0,89,85.0,77,43,0.9506,False
2022-11-21,2022,11,2022-11-21,Christmas,85.0,84,85.0,98,85.0,92,35,1.0952,True
2022-11-22,2022,11,2022-11-21,Christmas,85.0,98,85.0,109,85.0,101,32,1.0306,True
2022-11-23,2022,11,2022-11-21,Christmas,85.0,66,85.0,67,85.0,62,36,0.9394,False
2022-11-24,2022,11,2022-11-21,Christmas,85.0,92,85.0,97,85.0,93,35,1.0109,True
2022-11-25,2022,11,2022-11-21,Christmas,85.0,83,85.0,94,85.0,90,28,1.0843,True
2022-11-26,2022,11,2022-11-21,Christmas,85.0,59,85.0,65,85.0,61,26,1.0339,False
2022-11-27,2022,11,2022-11-21,Christmas,85.0,83,85.0,91,85.0,85,24,1.0241,True
2022-11-28,2022,11,2022-11-28,Christmas,85.0,85,85.0,84,85.0,80,29,0.9412,False
2022-11-29,2022,11,2022-11-28,Christmas,85.0,89,85.0,97,85.0,90,28,1.0112,True
2022-11-30,2022,11,2022-11-28,Christmas,85.0,76,85.0,84,85.0,79,25,1.0395,False
2022-12-01,2022,12,2022-11-28,Christmas,85.0,97,85.0,100,85.0,95,27,0.9794,True
2022-12-02,2022,12,2022-11-28,Christmas,85.0,74,85.0,76,85.0,70,31,0.9459,False
2022-12-03,2022,12,2022-11-28,Christmas,85.0,73,85.0,87,85.0,84,20,1.1507,False
2022-12-04,2022,12,2022-11-28,Christmas,85.0,71,85.0,75,85.0,72,19,1.0141,False
2022-12-05,2022,12,2022-12-05,Christmas,85.0,69,85.0,76,85.0,72,16,1.0435,False
2022-12-06,2022,12,2022-12-05,Christmas,85.0,84,85.0,97,85.0,87,13,1.0357,True
2022-12-07,2022,12,2022-12-05,Christmas,85.0,74,85.0,82,85.0,75,12,1.0135,False
2022-12-08,2022,12,2022-12-05,Christmas,85.0,98,85.0,101,85.0,93,17,0.949,True
2022-12-09,2022,12,2022-12-05,Christmas,85.0,80,85.0,89,85.0,82,15,1.025,False
2022-12-10,2022,12,2022-12-05,Christmas,85.0,79,85.0,84,85.0,76,18,0.962,False
2022-12-11,2022,12,2022-12-05,Christmas,85.0,74,85.0,80,85.0,73,19,0.9865,False
2022-12-12,2022,12,2022-12-12,Christmas,85.0,79,85.0,81,85.0,78,20,0.9873,False
2022-12-13,2022,12,2022-12-12,Christmas,85.0,84,85.0,85,85.0,83,21,0.9881,False
2022-12-14,2022,12,2022-12-12,Christmas,85.0,93,85.0,96,85.0,89,25,0.957,True
2022-12-15,2022,12,2022-12-12,Christmas,85.0,88,85.0,93,85.0,90,23,1.0227,True
2022-12-16,2022,12,2022-12-12,Christmas,85.0,75,85.0,83,85.0,76,22,1.0133,False
2022-12-17,2022,12,2022-12-12,Christmas,85.0,65,85.0,74,85.0,73,14,1.1231,False
2022-12-18,2022,12,2022-12-12,Christmas,85.0,71,85.0,80,85.0,73,12,1.0282,False
2022-12-19,2022,12,2022-12-19,Christmas,85.0,91,85.0,101,85.0,93,10,1.022,True
2022-12-20,2022,12,2022-12-19,Christmas,85.0,83,85.0,88,85.0,83,10,1.0,False
2022-12-21,2022,12,2022-12-19,Christmas,85.0,70,85.0,80,85.0,74,6,1.0571,False
2022-12-22,2022,12,2022-12-19,Christmas,85.0,91,85.0,96,85.0,92,5,1.011,True
2022-12-23,2022,12,2022-12-19,Christmas,85.0,73,85.0,75,85.0,70,8,0.9589,False
2022-12-24,2022,12,2022-12-19,Christmas,85.0,69,85.0,77,85.0,72,5,1.0435,False
2022-12-25,2022,12,2022-12-19,Christmas,85.0,72,85.0,73,85.0,68,9,0.9444,False
2022-12-26,2022,12,2022-12-26,Christmas,85.0,85,85.0,95,85.0,91,3,1.0706,True
2022-12-27,2022,12,2022-12-26,Christmas,85.0,88,85.0,86,85.0,80,11,0.9091,False
2022-12-28,2022,12,2022-12-26,Christmas,85.0,86,85.0,92,85.0,85,12,0.9884,True
2022-12-29,2022,12,2022-12-26,Christmas,85.0,87,85.0,92,85.0,88,11,1.0115,True
2022-12-30,2022,12,2022-12-26,Christmas,85.0,66,85.0,71,85.0,68,9,1.0303,False
2022-12-31,2022,12,2022-12-26,Christmas,85.0,68,85.0,78,85.0,74,3,1.0882,False
2023-01-01,2023,1,2022-12-26,Christmas,89.0,86,89.0,88,89.0,82,7,0.9535,False
2023-01-02,2023,1,2023-01-02,Christmas,89.0,83,89.0,82,89.0,79,11,0.9518,False
2023-01-03,2023,1,2023-01-02,Christmas,89.0,91,89.0,95,89.0,92,10,1.011,True
2023-01-04,2023,1,2023-01-02,Christmas,89.0,80,89.0,86,89.0,80,10,1.0,False
2023-01-05,2023,1,2023-01-02,Christmas,89.0,79,89.0,90,89.0,83,6,1.0506,False
2023-01-06,2023,1,2023-01-02,Christmas,89.0,85,89.0,88,89.0,82,9,0.9647,False
2023-01-07,2023,1,2023-01-02,Christmas,89.0,69,89.0,74,89.0,72,6,1.0435,False
2023-01-08,2023,1,2023-01-02,Normal,48.0,43,48.0,45,48.0,42,7,0.9767,False
2023-01-09,2023,1,2023-01-09,Normal,48.0,52,48.0,57,48.0,57,2,1.0962,True
2023-01-10,2023,1,2023-01-09,Normal,48.0,50,48.0,51,48.0,48,4,0.96,True
2023-01-11,2023,1,2023-01-09,Normal,48.0,52,48.0,59,48.0,57,0,1.0962,True
2023-01-12,2023,1,2023-01-09,Normal,48.0,61,48.0,59,48.0,57,4,0.9344,True
