calendar_date,year,month,day_of_month,iso_week,week_start_date,day_of_week,season_window,season_multiplier,is_christmas_window,is_easter_window,is_weekend
2022-09-15,2022,9,15,37,2022-09-12,Thursday,Normal,1.0,False,False,False
2022-09-16,2022,9,16,37,2022-09-12,Friday,Normal,1.0,False,False,False
2022-09-17,2022,9,17,37,2022-09-12,Saturday,Normal,1.0,False,False,True
2022-09-18,2022,9,18,37,2022-09-12,Sunday,Normal,1.0,False,False,True
2022-09-19,2022,9,19,38,2022-09-19,Monday,Normal,1.0,False,False,False
2022-09-20,2022,9,20,38,2022-09-19,Tuesday,Normal,1.0,False,False,False
2022-09-21,2022,9,21,38,2022-09-19,Wednesday,Normal,1.0,False,False,False
2022-09-22,2022,9,22,38,2022-09-19,Thursday,Normal,1.0,False,False,False
2022-09-23,2022,9,23,38,2022-09-19,Friday,Normal,1.0,False,False,False
2022-09-24,2022,9,24,38,2022-09-19,Saturday,Normal,1.0,False,False,True
2022-09-25,2022,9,25,38,2022-09-19,Sunday,Normal,1.0,False,False,True
2022-09-26,2022,9,26,39,2022-09-26,Monday,Normal,1.0,False,False,False
2022-09-27,2022,9,27,39,2022-09-26,Tuesday,Normal,1.0,False,False,False
2022-09-28,2022,9,28,39,2022-09-26,Wednesday,Normal,1.0,False,False,False
2022-09-29,2022,9,29,39,2022-09-26,Thursday,Normal,1.0,False,False,False
2022-09-30,2022,9,30,39,2022-09-26,Friday,Normal,1.0,False,False,False
2022-10-01,2022,10,1,39,2022-09-26,Saturday,Normal,1.0,False,False,True
2022-10-02,2022,10,2,39,2022-09-26,Sunday,Normal,1.0,False,False,True
2022-10-03,2022,10,3,40,2022-10-03,Monday,Normal,1.0,False,False,False
2022-10-04,2022,10,4,40,2022-10-03,Tuesday,Normal,1.0,False,False,False
2022-10-05,2022,10,5,40,2022-10-03,Wednesday,Normal,1.0,False,False,False
2022-10-06,2022,10,6,40,2022-10-03,Thursday,Normal,1.0,False,False,False
2022-10-07,2022,10,7,40,2022-10-03,Friday,Normal,1.0,False,False,False
2022-10-08,2022,10,8,40,2022-10-03,Saturday,Normal,1.0,False,False,True
2022-10-09,2022,10,9,40,2022-10-03,Sunday,Normal,1.0,False,False,True
2022-10-10,2022,10,10,41,2022-10-10,Monday,Normal,1.0,False,False,False
2022-10-11,2022,10,11,41,2022-10-10,Tuesday,Normal,1.0,False,False,False
2022-10-12,2022,10,12,41,2022-10-10,Wednesday,Normal,1.0,False,False,False
2022-10-13,2022,10,13,41,2022-10-10,Thursday,Normal,1.0,False,False,False
2022-10-14,2022,10,14,41,2022-10-10,Friday,Normal,1.0,False,False,False
2022-10-15,2022,10,15,41,2022-10-10,Saturday,Christmas,1.85,True,False,True
2022-10-16,2022,10,16,41,2022-10-10,Sunday,Christmas,1.85,True,False,True
2022-10-17,2022,10,17,42,2022-10-17,Monday,Christmas,1.85,True,False,False
2022-10-18,2022,10,18,42,2022-10-17,Tuesday,Christmas,1.85,True,False,False
2022-10-19,2022,10,19,42,2022-10-17,Wednesday,Christmas,1.85,True,False,False
2022-10-20,2022,10,20,42,2022-10-17,Thursday,Christmas,1.85,True,False,False
2022-10-21,2022,10,21,42,2022-10-17,Friday,Christmas,1.85,True,False,False
2022-10-22,2022,10,22,42,2022-10-17,Saturday,Christmas,1.85,True,False,True
2022-10-23,2022,10,23,42,2022-10-17,Sunday,Christmas,1.85,True,False,True
2022-10-24,2022,10,24,43,2022-10-24,Monday,Christmas,1.85,True,False,False
2022-10-25,2022,10,25,43,2022-10-24,Tuesday,Christmas,1.85,True,False,False
2022-10-26,2022,10,26,43,2022-10-24,Wednesday,Christmas,1.85,True,False,False
2022-10-27,2022,10,27,43,2022-10-24,Thursday,Christmas,1.85,True,False,False
2022-10-28,2022,10,28,43,2022-10-24,Friday,Christmas,1.85,True,False,False
2022-10-29,2022,10,29,43,2022-10-24,Saturday,Christmas,1.85,True,False,True
2022-10-30,2022,10,30,43,2022-10-24,Sunday,Christmas,1.85,True,False,True
2022-10-31,2022,10,31,44,2022-10-31,Monday,Christmas,1.85,True,False,False
2022-11-01,2022,11,1,44,2022-10-31,Tuesday,Christmas,1.85,True,False,False
2022-11-02,2022,11,2,44,2022-10-31,Wednesday,Christmas,1.85,True,False,False
2022-11-03,2022,11,3,44,2022-10-31,Thursday,Christmas,1.85,True,False,False
2022-11-04,2022,11,4,44,2022-10-31,Friday,Christmas,1.85,True,False,False
2022-11-05,2022,11,5,44,2022-10-31,Saturday,Christmas,1.85,True,False,True
2022-11-06,2022,11,6,44,2022-10-31,Sunday,Christmas,1.85,True,False,True
2022-11-07,2022,11,7,45,2022-11-07,Monday,Christmas,1.85,True,False,False
2022-11-08,2022,11,8,45,2022-11-07,Tuesday,Christmas,1.85,True,False,False
2022-11-09,2022,11,9,45,2022-11-07,Wednesday,Christmas,1.85,True,False,False
2022-11-10,2022,11,10,45,2022-11-07,Thursday,Christmas,1.85,True,False,False
2022-11-11,2022,11,11,45,2022-11-07,Friday,Christmas,1.85,True,False,False
2022-11-12,2022,11,12,45,2022-11-07,Saturday,Christmas,1.85,True,False,True
2022-11-13,2022,11,13,45,2022-11-07,Sunday,Christmas,1.85,True,False,True
2022-11-14,2022,11,14,46,2022-11-14,Monday,Christmas,1.85,True,False,False
2022-11-15,2022,11,15,46,2022-11-14,Tuesday,Christmas,1.85,True,False,False
2022-11-16,2022,11,16,46,2022-11-14,Wednesday,Christmas,1.85,True,False,False
2022-11-17,2022,11,17,46,2022-11-14,Thursday,Christmas,1.85,True,False,False
2022-11-18,2022,11,18,46,2022-11-14,Friday,Christmas,1.85,True,False,False
2022-11-19,2022,11,19,46,2022-11-14,Saturday,Christmas,1.85,True,False,True
2022-11-20,2022,11,20,46,2022-11-14,Sunday,Christmas,1.85,True,False,True
2022-11-21,2022,11,21,47,2022-11-21,Monday,Christmas,1.85,True,False,False
2022-11-22,2022,11,22,47,2022-11-21,Tuesday,Christmas,1.85,True,False,False
2022-11-23,2022,11,23,47,2022-11-21,Wednesday,Christmas,1.85,True,False,False
2022-11-24,2022,11,24,47,2022-11-21,Thursday,Christmas,1.85,True,False,False
2022-11-25,2022,11,25,47,2022-11-21,Friday,Christmas,1.85,True,False,False
2022-11-26,2022,11,26,47,2022-11-21,Saturday,Christmas,1.85,True,False,True
2022-11-27,2022,11,27,47,2022-11-21,Sunday,Christmas,1.85,True,False,True
2022-11-28,2022,11,28,48,2022-11-28,Monday,Christmas,1.85,True,False,False
2022-11-29,2022,11,29,48,2022-11-28,Tuesday,Christmas,1.85,True,False,False
2022-11-30,2022,11,30,48,2022-11-28,Wednesday,Christmas,1.85,True,False,False
2022-12-01,2022,12,1,48,2022-11-28,Thursday,Christmas,1.85,True,False,False
2022-12-02,2022,12,2,48,2022-11-28,Friday,Christmas,1.85,True,False,False
2022-12-03,2022,12,3,48,2022-11-28,Saturday,Christmas,1.85,True,False,True
2022-12-04,2022,12,4,48,2022-11-28,Sunday,Christmas,1.85,True,False,True
2022-12-05,2022,12,5,49,2022-12-05,Monday,Christmas,1.85,True,False,False
2022-12-06,2022,12,6,49,2022-12-05,Tuesday,Christmas,1.85,True,False,False
2022-12-07,2022,12,7,49,2022-12-05,Wednesday,Christmas,1.85,True,False,False
2022-12-08,2022,12,8,49,2022-12-05,Thursday,Christmas,1.85,True,False,False
2022-12-09,2022,12,9,49,2022-12-05,Friday,Christmas,1.85,True,False,False
2022-12-10,2022,12,10,49,2022-12-05,Saturday,Christmas,1.85,True,False,True
2022-12-11,2022,12,11,49,2022-12-05,Sunday,Christmas,1.85,True,False,True
2022-12-12,2022,12,12,50,2022-12-12,Monday,Christmas,1.85,True,False,False
2022-12-13,2022,12,13,50,2022-12-12,Tuesday,Christmas,1.85,True,False,False
2022-12-14,2022,12,14,50,2022-12-12,Wednesday,Christmas,1.85,True,False,False
2022-12-15,2022,12,15,50,2022-12-12,Thursday,Christmas,1.85,True,False,False
2022-12-16,2022,12,16,50,2022-12-12,Friday,Christmas,1.85,True,False,False
2022-12-17,2022,12,17,50,2022-12-12,Saturday,Christmas,1.85,True,False,True
2022-12-18,2022,12,18,50,2022-12-12,Sunday,Christmas,1.85,True,False,True
2022-12-19,2022,12,19,51,2022-12-19,Monday,Christmas,1.85,True,False,False
2022-12-20,2022,12,20,51,2022-12-19,Tuesday,Christmas,1.85,True,False,False
2022-12-21,2022,12,21,51,2022-12-19,Wednesday,Christmas,1.85,True,False,False
2022-12-22,2022,12,22,51,2022-12-19,Thursday,Christmas,1.85,True,False,False
2022-12-23,2022,12,23,51,2022-12-19,Friday,Christmas,1.85,True,False,False
2022-12-24,2022,12,24,51,2022-12-19,Saturday,Christmas,1.85,True,False,True
2022-12-25,2022,12,25,51,2022-12-19,Sunday,Christmas,1.85,True,False,True
2022-12-26,2022,12,26,52,2022-12-26,Monday,Christmas,1.85,True,False,False
2022-12-27,2022,12,27,52,2022-12-26,Tuesday,Christmas,1.85,True,False,False
2022-12-28,2022,12,28,52,2022-12-26,Wednesday,Christmas,1.85,True,False,False
2022-12-29,2022,12,29,52,2022-12-26,Thursday,Christmas,1.85,True,False,False
2022-12-30,2022,12,30,52,2022-12-26,Friday,Christmas,1.85,True,False,False
2022-12-31,2022,12,31,52,2022-12-26,Saturday,Christmas,1.85,True,False,True
2023-01-01,2023,1,1,52,2022-12-26,Sunday,Christmas,1.85,True,False,True
2023-01-02,2023,1,2,1,2023-01-02,Monday,Christmas,1.85,True,False,False
2023-01-03,2023,1,3,1,2023-01-02,Tuesday,Christmas,1.85,True,False,False
2023-01-04,2023,1,4,1,2023-01-02,Wednesday,Christmas,1.85,True,False,False
2023-01-05,2023,1,5,1,2023-01-02,Thursday,Christmas,1.85,True,False,False
2023-01-06,2023,1,6,1,2023-01-02,Friday,Christmas,1.85,True,False,False
2023-01-07,2023,1,7,1,2023-01-02,Saturday,Christmas,1.85,True,False,True
2023-01-08,2023,1,8,1,2023-01-02,Sunday,Normal,1.0,False,False,True
2023-01-09,2023,1,9,2,2023-01-09,Monday,Normal,1.0,False,False,False
2023-01-10,2023,1,10,2,2023-01-09,Tuesday,Normal,1.0,False,False,False
2023-01-11,2023,1,11,2,2023-01-09,Wednesday,Normal,1.0,False,False,False
2023-01-12,2023,1,12,2,2023-01-09,Thursday,Normal,1.0,False,False,False
2023-01-13,2023,1,13,2,2023-01-09,Friday,Normal,1.0,False,False,False
2023-01-14,2023,1,14,2,2023-01-09,Saturday,Normal,1.0,False,False,True
2023-01-15,2023,1,15,2,2023-01-09,Sunday,Normal,1.0,False,False,True
2023-01-16,2023,1,16,3,2023-01-16,Monday,Normal,1.0,False,False,False
2023-01-17,2023,1,17,3,2023-01-16,Tuesday,Normal,1.0,False,False,False
2023-01-18,2023,1,18,3,2023-01-16,Wednesday,Normal,1.0,False,False,False
2023-01-19,2023,1,19,3,2023-01-16,Thursday,Normal,1.0,False,False,False
2023-01-20,2023,1,20,3,2023-01-16,Friday,Normal,1.0,False,False,False
2023-01-21,2023,1,21,3,2023-01-16,Saturday,Normal,1.0,False,False,True
2023-01-22,2023,1,22,3,2023-01-16,Sunday,Normal,1.0,False,False,True
2023-01-23,2023,1,23,4,2023-01-23,Monday,Normal,1.0,False,False,False
2023-01-24,2023,1,24,4,2023-01-23,Tuesday,Normal,1.0,False,False,False
2023-01-25,2023,1,25,4,2023-01-23,Wednesday,Normal,1.0,False,False,False
2023-01-26,2023,1,26,4,2023-01-23,Thursday,Normal,1.0,False,False,False
2023-01-27,2023,1,27,4,2023-01-23,Friday,Normal,1.0,False,False,False
2023-01-28,2023,1,28,4,2023-01-23,Saturday,Normal,1.0,False,False,True
2023-01-29,2023,1,29,4,2023-01-23,Sunday,Normal,1.0,False,False,True
2023-01-30,2023,1,30,5,2023-01-30,Monday,Normal,1.0,False,False,False
2023-01-31,2023,1,31,5,2023-01-30,Tuesday,Normal,1.0,False,False,False
2023-02-01,2023,2,1,5,2023-01-30,Wednesday,Normal,1.0,False,False,False
2023-02-02,2023,2,2,5,2023-01-30,Thursday,Normal,1.0,False,False,False
2023-02-03,2023,2,3,5,2023-01-30,Friday,Normal,1.0,False,False,False
2023-02-04,2023,2,4,5,2023-01-30,Saturday,Normal,1.0,False,False,True
2023-02-05,2023,2,5,5,2023-01-30,Sunday,Normal,1.0,False,False,True
2023-02-06,2023,2,6,6,2023-02-06,Monday,Normal,1.0,False,False,False
2023-02-07,2023,2,7,6,2023-02-06,Tuesday,Normal,1.0,False,False,False
2023-02-08,2023,2,8,6,2023-02-06,Wednesday,Normal,1.0,False,False,False
2023-02-09,2023,2,9,6,2023-02-06,Thursday,Normal,1.0,False,False,False
2023-02-10,2023,2,10,6,2023-02-06,Friday,Normal,1.0,False,False,False
2023-02-11,2023,2,11,6,2023-02-06,Saturday,Normal,1.0,False,False,True
2023-02-12,2023,2,12,6,2023-02-06,Sunday,Normal,1.0,False,False,True
2023-02-13,2023,2,13,7,2023-02-13,Monday,Normal,1.0,False,False,False
2023-02-14,2023,2,14,7,2023-02-13,Tuesday,Normal,1.0,False,False,False
2023-02-15,2023,2,15,7,2023-02-13,Wednesday,Normal,1.0,False,False,False
2023-02-16,2023,2,16,7,2023-02-13,Thursday,Normal,1.0,False,False,False
2023-02-17,2023,2,17,7,2023-02-13,Friday,Normal,1.0,False,False,False
2023-02-18,2023,2,18,7,2023-02-13,Saturday,Normal,1.0,False,False,True
2023-02-19,2023,2,19,7,2023-02-13,Sunday,Normal,1.0,False,False,True
2023-02-20,2023,2,20,8,2023-02-20,Monday,Easter,1.32,False,True,False
2023-02-21,2023,2,21,8,2023-02-20,Tuesday,Easter,1.32,False,True,False
2023-02-22,2023,2,22,8,2023-02-20,Wednesday,Easter,1.32,False,True,False
2023-02-23,2023,2,23,8,2023-02-20,Thursday,Easter,1.32,False,True,False
2023-02-24,2023,2,24,8,2023-02-20,Friday,Easter,1.32,False,True,False
2023-02-25,2023,2,25,8,2023-02-20,Saturday,Easter,1.32,False,True,True
2023-02-26,2023,2,26,8,2023-02-20,Sunday,Easter,1.32,False,True,True
2023-02-27,2023,2,27,9,2023-02-27,Monday,Easter,1.32,False,True,False
2023-02-28,2023,2,28,9,2023-02-27,Tuesday,Easter,1.32,False,True,False
2023-03-01,2023,3,1,9,2023-02-27,Wednesday,Easter,1.32,False,True,False
2023-03-02,2023,3,2,9,2023-02-27,Thursday,Easter,1.32,False,True,False
2023-03-03,2023,3,3,9,2023-02-27,Friday,Easter,1.32,False,True,False
2023-03-04,2023,3,4,9,2023-02-27,Saturday,Easter,1.32,False,True,True
2023-03-05,2023,3,5,9,2023-02-27,Sunday,Easter,1.32,False,True,True
2023-03-06,2023,3,6,10,2023-03-06,Monday,Easter,1.32,False,True,False
2023-03-07,2023,3,7,10,2023-03-06,Tuesday,Easter,1.32,False,True,False
2023-03-08,2023,3,8,10,2023-03-06,Wednesday,Easter,1.32,False,True,False
2023-03-09,2023,3,9,10,2023-03-06,Thursday,Easter,1.32,False,True,False
2023-03-10,2023,3,10,10,2023-03-06,Friday,Easter,1.32,False,True,False
2023-03-11,2023,3,11,10,2023-03-06,Saturday,Easter,1.32,False,True,True
2023-03-12,2023,3,12,10,2023-03-06,Sunday,Easter,1.32,False,True,True
2023-03-13,2023,3,13,11,2023-03-13,Monday,Easter,1.32,False,True,False
2023-03-14,2023,3,14,11,2023-03-13,Tuesday,Easter,1.32,False,True,False
2023-03-15,2023,3,15,11,2023-03-13,Wednesday,Easter,1.32,False,True,False
2023-03-16,2023,3,16,11,2023-03-13,Thursday,Easter,1.32,False,True,False
2023-03-17,2023,3,17,11,2023-03-13,Friday,Easter,1.32,False,True,False
2023-03-18,2023,3,18,11,2023-03-13,Saturday,Easter,1.32,False,True,True
2023-03-19,2023,3,19,11,2023-03-13,Sunday,Easter,1.32,False,True,True
2023-03-20,2023,3,20,12,2023-03-20,Monday,Easter,1.32,False,True,False
2023-03-21,2023,3,21,12,2023-03-20,Tuesday,Easter,1.32,False,True,False
2023-03-22,2023,3,22,12,2023-03-20,Wednesday,Easter,1.32,False,True,False
2023-03-23,2023,3,23,12,2023-03-20,Thursday,Easter,1.32,False,True,False
2023-03-24,2023,3,24,12,2023-03-20,Friday,Easter,1.32,False,True,False
2023-03-25,2023,3,25,12,2023-03-20,Saturday,Easter,1.32,False,True,True
2023-03-26,2023,3,26,12,2023-03-20,Sunday,Easter,1.32,False,True,True
2023-03-27,2023,3,27,13,2023-03-27,Monday,Easter,1.32,False,True,False
2023-03-28,2023,3,28,13,2023-03-27,Tuesday,Easter,1.32,False,True,False
2023-03-29,2023,3,29,13,2023-03-27,Wednesday,Easter,1.32,False,True,False
2023-03-30,2023,3,30,13,2023-03-27,Thursday,Easter,1.32,False,True,False
2023-03-31,2023,3,31,13,2023-03-27,Friday,Easter,1.32,False,True,False
2023-04-01,2023,4,1,13,2023-03-27,Saturday,Easter,1.32,False,True,True
2023-04-02,2023,4,2,13,2023-03-27,Sunday,Easter,1.32,False,True,True
2023-04-03,2023,4,3,14,2023-04-03,Monday,Easter,1.32,False,True,False
2023-04-04,2023,4,4,14,2023-04-03,Tuesday,Easter,1.32,False,True,False
2023-04-05,2023,4,5,14,2023-04-03,Wednesday,Easter,1.32,False,True,False
2023-04-06,2023,4,6,14,2023-04-03,Thursday,Easter,1.32,False,True,False
2023-04-07,2023,4,7,14,2023-04-03,Friday,Easter,1.32,False,True,False
2023-04-08,2023,4,8,14,2023-04-03,Saturday,Normal,1.0,False,False,True
2023-04-09,2023,4,9,14,2023-04-03,Sunday,Normal,1.0,False,False,True
2023-04-10,2023,4,10,15,2023-04-10,Monday,Normal,1.0,False,False,False
2023-04-11,2023,4,11,15,2023-04-10,Tuesday,Normal,1.0,False,False,False
2023-04-12,2023,4,12,15,2023-04-10,Wednesday,Normal,1.0,False,False,False
2023-04-13,2023,4,13,15,2023-04-10,Thursday,Normal,1.0,False,False,False
2023-04-14,2023,4,14,15,2023-04-10,Friday,Normal,1.0,False,False,False
2023-04-15,2023,4,15,15,2023-04-10,Saturday,Normal,1.0,False,False,True
2023-04-16,2023,4,16,15,2023-04-10,Sunday,Normal,1.0,False,False,True
2023-04-17,2023,4,17,16,2023-04-17,Monday,Normal,1.0,False,False,False
2023-04-18,2023,4,18,16,2023-04-17,Tuesday,Normal,1.0,False,False,False
2023-04-19,2023,4,19,16,2023-04-17,Wednesday,Normal,1.0,False,False,False
2023-04-20,2023,4,20,16,2023-04-17,Thursday,Normal,1.0,False,False,False
2023-04-21,2023,4,21,16,2023-04-17,Friday,Normal,1.0,False,False,False
2023-04-22,2023,4,22,16,2023-04-17,Saturday,Normal,1.0,False,False,True
2023-04-23,2023,4,23,16,2023-04-17,Sunday,Normal,1.0,False,False,True
2023-04-24,2023,4,24,17,2023-04-24,Monday,Normal,1.0,False,False,False
2023-04-25,2023,4,25,17,2023-04-24,Tuesday,Normal,1.0,False,False,False
2023-04-26,2023,4,26,17,2023-04-24,Wednesday,Normal,1.0,False,False,False
2023-04-27,2023,4,27,17,2023-04-24,Thursday,Normal,1.0,False,False,False
2023-04-28,2023,4,28,17,2023-04-24,Friday,Normal,1.0,False,False,False
2023-04-29,2023,4,29,17,2023-04-24,Saturday,Normal,1.0,False,False,True
2023-04-30,2023,4,30,17,2023-04-24,Sunday,Normal,1.0,False,False,True
2023-05-01,2023,5,1,18,2023-05-01,Monday,Normal,1.0,False,False,False
2023-05-02,2023,5,2,18,2023-05-01,Tuesday,Normal,1.0,False,False,False
2023-05-03,2023,5,3,18,2023-05-01,Wednesday,Normal,1.0,False,False,False
2023-05-04,2023,5,4,18,2023-05-01,Thursday,Normal,1.0,False,False,False
2023-05-05,2023,5,5,18,2023-05-01,Friday,Normal,1.0,False,False,False
2023-05-06,2023,5,6,18,2023-05-01,Saturday,Normal,1.0,False,False,True
2023-05-07,2023,5,7,18,2023-05-01,Sunday,Normal,1.0,False,False,True
2023-05-08,2023,5,8,19,2023-05-08,Monday,Normal,1.0,False,False,False
2023-05-09,2023,5,9,19,2023-05-08,Tuesday,Normal,1.0,False,False,False
2023-05-10,2023,5,10,19,2023-05-08,Wednesday,Normal,1.0,False,False,False
2023-05-11,2023,5,11,19,2023-05-08,Thursday,Normal,1.0,False,False,False
2023-05-12,2023,5,12,19,2023-05-08,Friday,Normal,1.0,False,False,False
2023-05-13,2023,5,13,19,2023-05-08,Saturday,Normal,1.0,False,False,True
2023-05-14,2023,5,14,19,2023-05-08,Sunday,Normal,1.0,False,False,True
2023-05-15,2023,5,15,20,2023-05-15,Monday,Normal,1.0,False,False,False
2023-05-16,2023,5,16,20,2023-05-15,Tuesday,Normal,1.0,False,False,False
2023-05-17,2023,5,17,20,2023-05-15,Wednesday,Normal,1.0,False,False,False
2023-05-18,2023,5,18,20,2023-05-15,Thursday,Normal,1.0,False,False,False
2023-05-19,2023,5,19,20,2023-05-15,Friday,Normal,1.0,False,False,False
2023-05-20,2023,5,20,20,2023-05-15,Saturday,Normal,1.0,False,False,True
2023-05-21,2023,5,21,20,2023-05-15,Sunday,Normal,1.0,False,False,True
2023-05-22,2023,5,22,21,2023-05-22,Monday,Normal,1.0,False,False,False
2023-05-23,2023,5,23,21,2023-05-22,Tuesday,Normal,1.0,False,False,False
2023-05-24,2023,5,24,21,2023-05-22,Wednesday,Normal,1.0,False,False,False
2023-05-25,2023,5,25,21,2023-05-22,Thursday,Normal,1.0,False,False,False
2023-05-26,2023,5,26,21,2023-05-22,Friday,Normal,1.0,False,False,False
2023-05-27,2023,5,27,21,2023-05-22,Saturday,Normal,1.0,False,False,True
2023-05-28,2023,5,28,21,2023-05-22,Sunday,Normal,1.0,False,False,True
2023-05-29,2023,5,29,22,2023-05-29,Monday,Normal,1.0,False,False,False
2023-05-30,2023,5,30,22,2023-05-29,Tuesday,Normal,1.0,False,False,False
2023-05-31,2023,5,31,22,2023-05-29,Wednesday,Normal,1.0,False,False,False
2023-06-01,2023,6,1,22,2023-05-29,Thursday,Normal,1.0,False,False,False
2023-06-02,2023,6,2,22,2023-05-29,Friday,Normal,1.0,False,False,False
2023-06-03,2023,6,3,22,2023-05-29,Saturday,Normal,1.0,False,False,True
2023-06-04,2023,6,4,22,2023-05-29,Sunday,Normal,1.0,False,False,True
2023-06-05,2023,6,5,23,2023-06-05,Monday,Normal,1.0,False,False,False
2023-06-06,2023,6,6,23,2023-06-05,Tuesday,Normal,1.0,False,False,False
2023-06-07,2023,6,7,23,2023-06-05,Wednesday,Normal,1.0,False,False,False
2023-06-08,2023,6,8,23,2023-06-05,Thursday,Normal,1.0,False,False,False
2023-06-09,2023,6,9,23,2023-06-05,Friday,Normal,1.0,False,False,False
2023-06-10,2023,6,10,23,2023-06-05,Saturday,Normal,1.0,False,False,True
2023-06-11,2023,6,11,23,2023-06-05,Sunday,Normal,1.0,False,False,True
2023-06-12,2023,6,12,24,2023-06-12,Monday,Normal,1.0,False,False,False
2023-06-13,2023,6,13,24,2023-06-12,Tuesday,Normal,1.0,False,False,False
2023-06-14,2023,6,14,24,2023-06-12,Wednesday,Normal,1.0,False,False,False
2023-06-15,2023,6,15,24,2023-06-12,Thursday,Normal,1.0,False,False,False
2023-06-16,2023,6,16,24,2023-06-12,Friday,Normal,1.0,False,False,False
2023-06-17,2023,6,17,24,2023-06-12,Saturday,Normal,1.0,False,False,True
2023-06-18,2023,6,18,24,2023-06-12,Sunday,Normal,1.0,False,False,True
2023-06-19,2023,6,19,25,2023-06-19,Monday,Normal,1.0,False,False,False
2023-06-20,2023,6,20,25,2023-06-19,Tuesday,Normal,1.0,False,False,False
2023-06-21,2023,6,21,25,2023-06-19,Wednesday,Normal,1.0,False,False,False
2023-06-22,2023,6,22,25,2023-06-19,Thursday,Normal,1.0,False,False,False
2023-06-23,2023,6,23,25,2023-06-19,Friday,Normal,1.0,False,False,False
2023-06-24,2023,6,24,25,2023-06-19,Saturday,Normal,1.0,False,False,True
2023-06-25,2023,6,25,25,2023-06-19,Sunday,Normal,1.0,False,False,True
2023-06-26,2023,6,26,26,2023-06-26,Monday,Normal,1.0,False,False,False
2023-06-27,2023,6,27,26,2023-06-26,Tuesday,Normal,1.0,False,False,False
2023-06-28,2023,6,28,26,2023-06-26,Wednesday,Normal,1.0,False,False,False
2023-06-29,2023,6,29,26,2023-06-26,Thursday,Normal,1.0,False,False,False
2023-06-30,2023,6,30,26,2023-06-26,Friday,Normal,1.0,False,False,False
2023-07-01,2023,7,1,26,2023-06-26,Saturday,Normal,1.0,False,False,True
2023-07-02,2023,7,2,26,2023-06-26,Sunday,Normal,1.0,False,False,True
2023-07-03,2023,7,3,27,2023-07-03,Monday,Normal,1.0,False,False,False
2023-07-04,2023,7,4,27,2023-07-03,Tuesday,Normal,1.0,False,False,False
2023-07-05,2023,7,5,27,2023-07-03,Wednesday,Normal,1.0,False,False,False
2023-07-06,2023,7,6,27,2023-07-03,Thursday,Normal,1.0,False,False,False
2023-07-07,2023,7,7,27,2023-07-03,Friday,Normal,1.0,False,False,False
2023-07-08,2023,7,8,27,2023-07-03,Saturday,Normal,1.0,False,False,True
2023-07-09,2023,7,9,27,2023-07-03,Sunday,Normal,1.0,False,False,True
2023-07-10,2023,7,10,28,2023-07-10,Monday,Normal,1.0,False,False,False
2023-07-11,2023,7,11,28,2023-07-10,Tuesday,Normal,1.0,False,False,False
2023-07-12,2023,7,12,28,2023-07-10,Wednesday,Normal,1.0,False,False,False
2023-07-13,2023,7,13,28,2023-07-10,Thursday,Normal,1.0,False,False,False
2023-07-14,2023,7,14,28,2023-07-10,Friday,Normal,1.0,False,False,False
2023-07-15,2023,7,15,28,2023-07-10,Saturday,Normal,1.0,False,False,True
2023-07-16,2023,7,16,28,2023-07-10,Sunday,Normal,1.0,False,False,True
2023-07-17,2023,7,17,29,2023-07-17,Monday,Normal,1.0,False,False,False
2023-07-18,2023,7,18,29,2023-07-17,Tuesday,Normal,1.0,False,False,False
2023-07-19,2023,7,19,29,2023-07-17,Wednesday,Normal,1.0,False,False,False
2023-07-20,2023,7,20,29,2023-07-17,Thursday,Normal,1.0,False,False,False
2023-07-21,2023,7,21,29,2023-07-17,Friday,Normal,1.0,False,False,False
2023-07-22,2023,7,22,29,2023-07-17,Saturday,Normal,1.0,False,False,True
2023-07-23,2023,7,23,29,2023-07-17,Sunday,Normal,1.0,False,False,True
2023-07-24,2023,7,24,30,2023-07-24,Monday,Normal,1.0,False,False,False
2023-07-25,2023,7,25,30,2023-07-24,Tuesday,Normal,1.0,False,False,False
2023-07-26,2023,7,26,30,2023-07-24,Wednesday,Normal,1.0,False,False,False
2023-07-27,2023,7,27,30,2023-07-24,Thursday,Normal,1.0,False,False,False
2023-07-28,2023,7,28,30,2023-07-24,Friday,Normal,1.0,False,False,False
2023-07-29,2023,7,29,30,2023-07-24,Saturday,Normal,1.0,False,False,True
2023-07-30,2023,7,30,30,2023-07-24,Sunday,Normal,1.0,False,False,True
2023-07-31,2023,7,31,31,2023-07-31,Monday,Normal,1.0,False,False,False
2023-08-01,2023,8,1,31,2023-07-31,Tuesday,Normal,1.0,False,False,False
2023-08-02,2023,8,2,31,2023-07-31,Wednesday,Normal,1.0,False,False,False
2023-08-03,2023,8,3,31,2023-07-31,Thursday,Normal,1.0,False,False,False
2023-08-04,2023,8,4,31,2023-07-31,Friday,Normal,1.0,False,False,False
2023-08-05,2023,8,5,31,2023-07-31,Saturday,Normal,1.0,False,False,True
2023-08-06,2023,8,6,31,2023-07-31,Sunday,Normal,1.0,False,False,True
2023-08-07,2023,8,7,32,2023-08-07,Monday,Normal,1.0,False,False,False
2023-08-08,2023,8,8,32,2023-08-07,Tuesday,Normal,1.0,False,False,False
2023-08-09,2023,8,9,32,2023-08-07,Wednesday,Normal,1.0,False,False,False
